time,target_x,target_y,target_z,target_vx,target_vy,target_vz,chaser_x,chaser_y,chaser_z,chaser_vx,chaser_vy,chaser_vz,target_cx,target_cy,target_cz,chaser_cx,chaser_cy,chaser_cz
166,7914336.890489,1167556.923546,0.000000,-1030.178285,6983.111920,0.000000,7914336.900367,1167556.945651,0.000000,-1030.177987,6983.110681,-0.000000,0.000000,0.000000,0.000000,-0.000148,0.000014,-0.000000
167,7913303.600804,1174539.575533,0.000000,-1036.339341,6982.200265,0.000000,7913303.610908,1174539.596407,0.000000,-1036.339180,6982.199043,-0.000000,0.000000,0.000000,0.000000,-0.000125,0.000021,-0.000000
168,7912264.150470,1181521.313120,0.000000,-1042.499590,6981.283174,0.000000,7912264.160675,1181521.332783,0.000000,-1042.499545,6981.281975,-0.000000,0.000000,0.000000,0.000000,-0.000105,0.000026,-0.000000
169,7911218.540296,1188502.130871,0.000000,-1048.659027,6980.360648,0.000000,7911218.550495,1188502.149349,0.000000,-1048.659080,6980.359477,-0.000000,0.000000,0.000000,0.000000,-0.000088,0.000030,-0.000000
170,7910166.771097,1195482.023353,0.000000,-1054.817649,6979.432688,0.000000,7910166.781202,1195482.040674,0.000000,-1054.817781,6979.431549,-0.000000,0.000000,0.000000,0.000000,-0.000072,0.000034,-0.000000
171,7909108.843691,1202460.985130,0.000000,-1060.975449,6978.499294,0.000000,7909108.853628,1202461.001330,0.000000,-1060.975647,6978.498191,-0.000000,0.000000,0.000000,0.000000,-0.000058,0.000037,0.000000
172,7908044.758901,1209439.010769,0.000000,-1067.132423,6977.560468,0.000000,7908044.768612,1209439.025885,0.000000,-1067.132675,6977.559403,-0.000000,0.000000,0.000000,0.000000,-0.000047,0.000040,0.000000
173,7906974.517556,1216416.094839,0.000000,-1073.288567,6976.616209,0.000000,7906974.526994,1216416.108910,0.000000,-1073.288860,6976.615184,-0.000000,0.000000,0.000000,0.000000,-0.000036,0.000042,0.000000
174,7905898.120489,1223392.231906,0.000000,-1079.443875,6975.666518,0.000000,7905898.129616,1223392.244975,0.000000,-1079.444200,6975.665536,-0.000000,0.000000,0.000000,0.000000,-0.000027,0.000043,0.000000
175,7904815.568538,1230367.416541,0.000000,-1085.598342,6974.711397,0.000000,7904815.577327,1230367.428649,0.000000,-1085.598692,6974.710459,-0.000000,0.000000,0.000000,0.000000,-0.000020,0.000044,0.000000
176,7903726.862545,1237341.643313,0.000000,-1091.751965,6973.750846,0.000000,7903726.870977,1237341.654505,0.000000,-1091.752331,6973.749952,-0.000000,0.000000,0.000000,0.000000,-0.000013,0.000045,0.000000
177,7902632.003359,1244314.906791,0.000000,-1097.904738,6972.784866,0.000000,7902632.011419,1244314.917112,0.000000,-1097.905114,6972.784017,-0.000000,0.000000,0.000000,0.000000,-0.000008,0.000045,0.000000
178,7901530.991831,1251287.201548,0.000000,-1104.056656,6971.813458,0.000000,7901530.999512,1251287.211043,0.000000,-1104.057038,6971.812653,-0.000000,0.000000,0.000000,0.000000,-0.000003,0.000045,0.000000
179,7900423.828818,1258258.522156,0.000000,-1110.207715,6970.836621,0.000000,7900423.836117,1258258.530868,0.000000,-1110.208097,6970.835861,-0.000000,0.000000,0.000000,0.000000,0.000001,0.000044,0.000000
180,7899310.515183,1265228.863186,0.000000,-1116.357909,6969.854358,0.000000,7899310.522100,1265228.871161,0.000000,-1116.358289,6969.853642,-0.000000,0.000000,0.000000,0.000000,0.000004,0.000043,0.000000
181,7898191.051792,1272198.219213,0.000000,-1122.507234,6968.866669,0.000000,7898191.058332,1272198.226493,0.000000,-1122.507609,6968.865995,-0.000000,0.000000,0.000000,0.000000,0.000007,0.000043,0.000000
182,7897065.439517,1279166.584811,0.000000,-1128.655686,6967.873554,0.000000,7897065.445686,1279166.591439,0.000000,-1128.656052,6967.872923,-0.000000,0.000000,0.000000,0.000000,0.000009,0.000041,0.000000
183,7895933.679233,1286133.954554,0.000000,-1134.803259,6966.875014,0.000000,7895933.685041,1286133.960572,0.000000,-1134.803615,6966.874424,-0.000000,0.000000,0.000000,0.000000,0.000011,0.000040,0.000000
184,7894795.771822,1293100.323019,0.000000,-1140.949949,6965.871051,0.000000,7894795.777279,1293100.328467,0.000000,-1140.950293,6965.870500,-0.000000,0.000000,0.000000,0.000000,0.000012,0.000039,0.000000
185,7893651.718169,1300065.684782,0.000000,-1147.095750,6964.861665,0.000000,7893651.723288,1300065.689699,0.000000,-1147.096082,6964.861152,-0.000000,0.000000,0.000000,0.000000,0.000013,0.000037,0.000000
186,7892501.519166,1307030.034420,0.000000,-1153.240658,6963.846856,0.000000,7892501.523960,1307030.038843,0.000000,-1153.240977,6963.846380,-0.000000,0.000000,0.000000,0.000000,0.000014,0.000036,0.000000
187,7891345.175707,1313993.366512,0.000000,-1159.384669,6962.826626,0.000000,7891345.180189,1313993.370477,0.000000,-1159.384974,6962.826185,-0.000000,0.000000,0.000000,0.000000,0.000014,0.000034,0.000000
188,7890182.688693,1320955.675635,0.000000,-1165.527777,6961.800975,0.000000,7890182.692878,1320955.679178,0.000000,-1165.528068,6961.800568,-0.000000,0.000000,0.000000,0.000000,0.000014,0.000033,0.000000
189,7889014.059029,1327916.956371,0.000000,-1171.669978,6960.769904,0.000000,7889014.062930,1327916.959523,0.000000,-1171.670254,6960.769529,-0.000000,0.000000,0.000000,0.000000,0.000014,0.000031,0.000000
190,7887839.287624,1334877.203300,0.000000,-1177.811267,6959.733414,0.000000,7887839.291256,1334877.206092,0.000000,-1177.811528,6959.733070,-0.000000,0.000000,0.000000,0.000000,0.000014,0.000029,0.000000
191,7886658.375393,1341836.411002,0.000000,-1183.951639,6958.691506,0.000000,7886658.378771,1341836.413464,0.000000,-1183.951886,6958.691190,-0.000000,0.000000,0.000000,0.000000,0.000014,0.000028,0.000000
192,7885471.323255,1348794.574060,0.000000,-1190.091089,6957.644181,0.000000,7885471.326393,1348794.576220,0.000000,-1190.091322,6957.643892,-0.000000,0.000000,0.000000,0.000000,0.000014,0.000026,0.000000
193,7884278.132134,1355751.687058,0.000000,-1196.229613,6956.591438,0.000000,7884278.135046,1355751.688942,0.000000,-1196.229832,6956.591175,-0.000000,0.000000,0.000000,0.000000,0.000013,0.000025,0.000000
194,7883078.802960,1362707.744577,0.000000,-1202.367205,6955.533280,0.000000,7883078.805659,1362707.746210,0.000000,-1202.367411,6955.533041,-0.000000,0.000000,0.000000,0.000000,0.000013,0.000023,0.000000
195,7881873.336665,1369662.741205,0.000000,-1208.503862,6954.469707,0.000000,7881873.339164,1369662.742609,0.000000,-1208.504055,6954.469490,-0.000000,0.000000,0.000000,0.000000,0.000013,0.000021,0.000000
196,7880661.734188,1376616.671524,0.000000,-1214.639577,6953.400720,0.000000,7880661.736500,1376616.672722,0.000000,-1214.639759,6953.400523,-0.000000,0.000000,0.000000,0.000000,0.000012,0.000020,0.000000
197,7879443.996473,1383569.530123,0.000000,-1220.774348,6952.326319,0.000000,7879443.998610,1383569.531134,0.000000,-1220.774517,6952.326142,-0.000000,0.000000,0.000000,0.000000,0.000011,0.000019,0.000000
198,7878220.124467,1390521.311587,0.000000,-1226.908167,6951.246506,0.000000,7878220.126440,1390521.312431,0.000000,-1226.908326,6951.246347,-0.000000,0.000000,0.000000,0.000000,0.000011,0.000017,0.000000
199,7876990.119123,1397472.010506,0.000000,-1233.041032,6950.161281,0.000000,7876990.120943,1397472.011199,0.000000,-1233.041180,6950.161139,-0.000000,0.000000,0.000000,0.000000,0.000010,0.000016,0.000000
200,7875753.981399,1404421.621467,0.000000,-1239.172937,6949.070645,0.000000,7875753.983076,1404421.622025,0.000000,-1239.173075,6949.070518,-0.000000,0.000000,0.000000,0.000000,0.000010,0.000015,0.000000
201,7874511.712256,1411370.139060,0.000000,-1245.303877,6947.974600,0.000000,7874511.713801,1411370.139499,0.000000,-1245.304005,6947.974487,-0.000000,0.000000,0.000000,0.000000,0.000009,0.000014,0.000000
202,7873263.312662,1418317.557875,0.000000,-1251.433848,6946.873145,0.000000,7873263.314084,1418317.558208,0.000000,-1251.433967,6946.873045,-0.000000,0.000000,0.000000,0.000000,0.000009,0.000012,0.000000
203,7872008.783589,1425263.872505,0.000000,-1257.562845,6945.766282,0.000000,7872008.784897,1425263.872744,0.000000,-1257.562955,6945.766194,-0.000000,0.000000,0.000000,0.000000,0.000008,0.000011,0.000000
204,7870748.126013,1432209.077540,0.000000,-1263.690863,6944.654011,0.000000,7870748.127215,1432209.077698,0.000000,-1263.690965,6944.653934,-0.000000,0.000000,0.000000,0.000000,0.000008,0.000010,0.000000
205,7869481.340916,1439153.167575,0.000000,-1269.817897,6943.536334,0.000000,7869481.342019,1439153.167660,0.000000,-1269.817992,6943.536267,-0.000000,0.000000,0.000000,0.000000,0.000007,0.000009,0.000000
206,7868208.429284,1446096.137202,0.000000,-1275.943942,6942.413251,0.000000,7868208.430296,1446096.137226,0.000000,-1275.944030,6942.413193,-0.000000,0.000000,0.000000,0.000000,0.000007,0.000009,0.000000
207,7866929.392108,1453037.981017,0.000000,-1282.068994,6941.284763,0.000000,7866929.393035,1453037.980987,0.000000,-1282.069076,6941.284714,-0.000000,0.000000,0.000000,0.000000,0.000006,0.000008,0.000000
208,7865644.230383,1459978.693616,0.000000,-1288.193048,6940.150872,0.000000,7865644.231232,1459978.693540,0.000000,-1288.193124,6940.150830,-0.000000,0.000000,0.000000,0.000000,0.000006,0.000007,0.000000
209,7864352.945110,1466918.269594,0.000000,-1294.316100,6939.011577,0.000000,7864352.945886,1466918.269480,0.000000,-1294.316169,6939.011542,-0.000000,0.000000,0.000000,0.000000,0.000005,0.000006,0.000000
210,7863055.537294,1473856.703550,0.000000,-1300.438144,6937.866881,0.000000,7863055.538004,1473856.703403,0.000000,-1300.438208,6937.866851,-0.000000,0.000000,0.000000,0.000000,0.000005,0.000006,0.000000
211,7861752.007945,1480793.990081,0.000000,-1306.559175,6936.716783,0.000000,7861752.008593,1480793.989907,0.000000,-1306.559234,6936.716759,-0.000000,0.000000,0.000000,0.000000,0.000005,0.000005,0.000000
212,7860442.358077,1487730.123787,0.000000,-1312.679189,6935.561284,0.000000,7860442.358669,1487730.123592,0.000000,-1312.679244,6935.561265,-0.000000,0.000000,0.000000,0.000000,0.000004,0.000004,0.000000
213,7859126.588712,1494665.099267,0.000000,-1318.798182,6934.400386,0.000000,7859126.589251,1494665.099055,0.000000,-1318.798232,6934.400371,-0.000000,0.000000,0.000000,0.000000,0.000004,0.000004,0.000000
214,7857804.700872,1501598.911124,0.000000,-1324.916147,6933.234090,0.000000,7857804.701363,1501598.910898,0.000000,-1324.916194,6933.234079,-0.000000,0.000000,0.000000,0.000000,0.000004,0.000004,0.000000
215,7856476.695586,1508531.553958,0.000000,-1331.033082,6932.062396,0.000000,7856476.696033,1508531.553723,0.000000,-1331.033124,6932.062388,-0.000000,0.000000,0.000000,0.000000,0.000004,0.000003,0.000000
216,7855142.573889,1515463.022372,0.000000,-1337.148980,6930.885305,0.000000,7855142.574295,1515463.022131,0.000000,-1337.149019,6930.885300,-0.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000000
217,7853802.336819,1522393.310971,0.000000,-1343.263837,6929.702818,0.000000,7853802.337188,1522393.310726,0.000000,-1343.263873,6929.702816,-0.000000,0.000000,0.000000,0.000000,0.000003,0.000002,0.000000
218,7852455.985420,1529322.414358,0.000000,-1349.377649,6928.514937,0.000000,7852455.985754,1529322.414112,-0.000000,-1349.377682,6928.514936,-0.000000,0.000000,0.000000,0.000000,0.000003,0.000002,0.000000
219,7851103.520739,1536250.327140,0.000000,-1355.490410,6927.321661,0.000000,7851103.521041,1536250.326894,-0.000000,-1355.490440,6927.321662,-0.000000,0.000000,0.000000,0.000000,0.000003,0.000002,0.000000
220,7849744.943829,1543177.043923,0.000000,-1361.602116,6926.122992,0.000000,7849744.944102,1543177.043679,-0.000000,-1361.602144,6926.122995,-0.000000,0.000000,0.000000,0.000000,0.000002,0.000001,0.000000
221,7848380.255748,1550102.559314,0.000000,-1367.712762,6924.918932,0.000000,7848380.255995,1550102.559074,-0.000000,-1367.712788,6924.918936,-0.000000,0.000000,0.000000,0.000000,0.000002,0.000001,0.000000
222,7847009.457559,1557026.867921,0.000000,-1373.822343,6923.709480,0.000000,7847009.457781,1557026.867686,-0.000000,-1373.822367,6923.709485,-0.000000,0.000000,0.000000,0.000000,0.000002,0.000001,0.000000
223,7845632.550328,1563949.964355,0.000000,-1379.930855,6922.494637,0.000000,7845632.550527,1563949.964126,-0.000000,-1379.930877,6922.494644,-0.000000,0.000000,0.000000,0.000000,0.000002,0.000001,0.000000
224,7844249.535127,1570871.843224,0.000000,-1386.038293,6921.274406,0.000000,7844249.535306,1570871.843002,-0.000000,-1386.038312,6921.274413,-0.000000,0.000000,0.000000,0.000000,0.000002,0.000001,0.000000
225,7842860.413033,1577792.499141,0.000000,-1392.144651,6920.048786,0.000000,7842860.413193,1577792.498926,-0.000000,-1392.144669,6920.048794,-0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000
226,7841465.185128,1584711.926717,0.000000,-1398.249926,6918.817779,0.000000,7841465.185271,1584711.926510,-0.000000,-1398.249942,6918.817787,-0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000
227,7840063.852497,1591630.120565,0.000000,-1404.354112,6917.581385,0.000000,7840063.852624,1591630.120367,-0.000000,-1404.354127,6917.581393,-0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000
228,7838656.416231,1598547.075301,0.000000,-1410.457206,6916.339606,0.000000,7838656.416344,1598547.075111,-0.000000,-1410.457219,6916.339614,-0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000
229,7837242.877426,1605462.785537,0.000000,-1416.559201,6915.092442,0.000000,7837242.877526,1605462.785356,-0.000000,-1416.559213,6915.092451,-0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000
230,7835823.237183,1612377.245891,0.000000,-1422.660093,6913.839895,0.000000,7835823.237271,1612377.245719,-0.000000,-1422.660104,6913.839903,-0.000000,0.000000,0.000000,0.000000,0.000001,-0.000000,0.000000
231,7834397.496606,1619290.450980,0.000000,-1428.759878,6912.581965,0.000000,7834397.496684,1619290.450816,-0.000000,-1428.759888,6912.581974,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000000,0.000000
232,7832965.656806,1626202.395421,0.000000,-1434.858550,6911.318653,0.000000,7832965.656874,1626202.395266,-0.000000,-1434.858560,6911.318662,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000000,0.000000
233,7831527.718897,1633113.073833,0.000000,-1440.956106,6910.049961,0.000000,7831527.718955,1633113.073687,-0.000000,-1440.956114,6910.049970,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000000,0.000000
234,7830083.683998,1640022.480837,0.000000,-1447.052540,6908.775890,0.000000,7830083.684049,1640022.480699,-0.000000,-1447.052548,6908.775898,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000000,0.000000
235,7828633.553234,1646930.611053,0.000000,-1453.147847,6907.496440,0.000000,7828633.553277,1646930.610923,-0.000000,-1453.147854,6907.496448,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000000,0.000000
236,7827177.327733,1653837.459102,0.000000,-1459.242023,6906.211612,0.000000,7827177.327770,1653837.458980,-0.000000,-1459.242030,6906.211619,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000000,0.000000
237,7825715.008629,1660743.019608,0.000000,-1465.335064,6904.921407,0.000000,7825715.008660,1660743.019494,-0.000000,-1465.335069,6904.921415,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000000,0.000000
238,7824246.597061,1667647.287196,0.000000,-1471.426963,6903.625827,0.000000,7824246.597087,1667647.287088,-0.000000,-1471.426968,6903.625834,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000000,0.000000
239,7822772.094172,1674550.256488,0.000000,-1477.517717,6902.324872,0.000000,7822772.094193,1674550.256388,-0.000000,-1477.517722,6902.324879,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
240,7821291.501109,1681451.922112,0.000000,-1483.607321,6901.018544,0.000000,7821291.501126,1681451.922019,-0.000000,-1483.607325,6901.018551,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
241,7819804.819025,1688352.278695,0.000000,-1489.695770,6899.706843,0.000000,7819804.819038,1688352.278608,-0.000000,-1489.695773,6899.706849,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
242,7818312.049077,1695251.320864,0.000000,-1495.783059,6898.389770,0.000000,7818312.049087,1695251.320783,-0.000000,-1495.783062,6898.389776,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
243,7816813.192428,1702149.043248,0.000000,-1501.869184,6897.067327,0.000000,7816813.192435,1702149.043173,-0.000000,-1501.869186,6897.067333,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
244,7815308.250244,1709045.440477,0.000000,-1507.954139,6895.739515,0.000000,7815308.250249,1709045.440408,-0.000000,-1507.954142,6895.739520,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
245,7813797.223697,1715940.507183,0.000000,-1514.037921,6894.406334,0.000000,7813797.223699,1715940.507119,-0.000000,-1514.037923,6894.406339,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
246,7812280.113964,1722834.237997,0.000000,-1520.120524,6893.067785,0.000000,7812280.113964,1722834.237938,-0.000000,-1520.120526,6893.067790,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
247,7810756.922224,1729726.627553,0.000000,-1526.201943,6891.723870,0.000000,7810756.922222,1729726.627498,-0.000000,-1526.201945,6891.723875,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
248,7809227.649665,1736617.670484,0.000000,-1532.282175,6890.374590,0.000000,7809227.649661,1736617.670433,-0.000000,-1532.282176,6890.374594,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
249,7807692.297475,1743507.361425,0.000000,-1538.361214,6889.019946,0.000000,7807692.297471,1743507.361379,-0.000000,-1538.361215,6889.019950,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
